,Date,Underlying,Time_to_Expiration,Strike_Price,Option_Price,Risk_free,Implied_Volatility,Moneyness,Rounded_Time_to_Expiration
1101,2024-11-07,591.7,0.0602327173169062,655.0,1.47,4.471,0.28167867016042547,1.1069798884569884,0.06
1099,2024-11-05,572.43,0.0657084188911704,655.0,1.01,4.471,0.31179769426187026,1.1442447111437208,0.07
1109,2024-11-19,561.09,0.027378507871321,655.0,0.11,4.471,0.38863594310940747,1.1673706535493413,0.03
1097,2024-11-01,567.16,0.0766598220396988,655.0,1.53,4.471,0.3319053685682446,1.1548769306721207,0.08
1098,2024-11-04,560.68,0.0684462696783025,655.0,0.83,4.471,0.3313132865420849,1.1682242990654206,0.07
1085,2024-10-14,590.42,0.1259411362080766,655.0,13.16,4.471,0.40607164880229707,1.109379763558145,0.13
1086,2024-10-15,586.27,0.1232032854209445,655.0,10.03,4.471,0.3792997860426447,1.1172326743650536,0.12
1087,2024-10-16,576.79,0.1204654346338124,655.0,8.37,4.471,0.39074460681096673,1.135595277310633,0.12
1089,2024-10-22,582.01,0.1040383299110198,655.0,8.75,4.471,0.40880627504494044,1.1254102163193072,0.1
1090,2024-10-23,563.69,0.1013004791238877,655.0,5.65,4.471,0.4194696949040726,1.1619861980876012,0.1
1088,2024-10-17,576.93,0.1177275838466803,655.0,9.02,4.471,0.40647466541281546,1.1353197094968195,0.12
1092,2024-10-25,573.25,0.0958247775496235,655.0,6.94,4.471,0.4249575575983526,1.1426079372001745,0.1
1093,2024-10-28,578.16,0.0876112251882272,655.0,7.8,4.471,0.4438441043064393,1.132904386329044,0.09
1094,2024-10-29,593.28,0.0848733744010951,655.0,10.15,4.471,0.43200788550423314,1.1040318230852213,0.08
1095,2024-10-30,591.8,0.082135523613963,655.0,11.4,4.471,0.46949964276263667,1.1067928354173708,0.08
1096,2024-10-31,567.58,0.0793976728268309,655.0,1.74,4.471,0.3340938595348693,1.1540223404630183,0.08
1091,2024-10-24,567.78,0.0985626283367556,655.0,5.57,4.471,0.4086491707232562,1.1536158371200114,0.1
1135,2024-11-11,583.17,0.0492813141683778,660.0,0.7,4.471,0.3132431674333351,1.1317454601574155,0.05
1131,2024-11-05,572.43,0.0657084188911704,660.0,0.86,4.471,0.3157911209545818,1.1529794035951995,0.07
1132,2024-11-06,572.05,0.0629705681040383,660.0,0.53,4.471,0.29694584066124075,1.1537453019840924,0.06
1133,2024-11-07,591.7,0.0602327173169062,660.0,1.14,4.471,0.28115895368780663,1.1154301166131484,0.06
1134,2024-11-08,589.34,0.0574948665297741,660.0,0.77,4.471,0.2735157438649563,1.1198968337462245,0.06
1136,2024-11-12,584.82,0.0465434633812457,660.0,0.78,4.471,0.32301900841241266,1.128552375089771,0.05
1143,2024-11-21,563.09,0.0219028062970568,660.0,0.07,4.471,0.42193264688105614,1.1721039265481539,0.02
1138,2024-11-14,577.16,0.0410677618069815,660.0,0.4,4.471,0.33401077415049146,1.1435303901864302,0.04
1139,2024-11-15,554.08,0.0383299110198494,660.0,0.2,4.471,0.3940572502898547,1.1911637308691885,0.04
1140,2024-11-18,554.4,0.0301163586584531,660.0,0.12,4.471,0.4160289931084796,1.1904761904761905,0.03
1141,2024-11-19,561.09,0.027378507871321,660.0,0.12,4.471,0.4096381727641128,1.1762818799123134,0.03
1142,2024-11-20,565.52,0.0246406570841889,660.0,0.1,4.471,0.40424815514990126,1.1670674777196208,0.02
1130,2024-11-04,560.68,0.0684462696783025,660.0,0.75,4.471,0.33819028281370517,1.177142041806378,0.07
1144,2024-11-22,559.14,0.0191649555099247,660.0,0.03,4.471,0.4296523348372306,1.1803841613907071,0.02
1137,2024-11-13,580.0,0.0438056125941136,660.0,0.43,4.471,0.3167064337119951,1.1379310344827587,0.04
1129,2024-11-01,567.16,0.0766598220396988,660.0,1.3,4.471,0.3337452794773672,1.1636927851047325,0.08
1124,2024-10-25,573.25,0.0958247775496235,660.0,6.15,4.471,0.42296750981358,1.151330135194069,0.1
1127,2024-10-30,591.8,0.082135523613963,660.0,11.34,4.471,0.4876932866534913,1.1152416356877324,0.08
1113,2024-10-10,583.83,0.136892539356605,660.0,10.66,4.471,0.3912453779010385,1.1304660603257797,0.14
1115,2024-10-14,590.42,0.1259411362080766,660.0,11.34,4.471,0.39501202625676074,1.117848311371566,0.13
1128,2024-10-31,567.58,0.0793976728268309,660.0,1.53,4.471,0.33797468145624737,1.1628316713062474,0.08
1117,2024-10-16,576.79,0.1204654346338124,660.0,7.41,4.471,0.3877059323502936,1.1442639435496456,0.12
1118,2024-10-17,576.93,0.1177275838466803,660.0,7.54,4.471,0.3943755192529521,1.143986272164734,0.12
1119,2024-10-18,576.47,0.1149897330595482,660.0,7.01,4.471,0.39069848391594664,1.144899127448089,0.11
1116,2024-10-15,586.27,0.1232032854209445,660.0,9.29,4.471,0.3824892254741082,1.1257611680624968,0.12
1121,2024-10-22,582.01,0.1040383299110198,660.0,6.25,4.471,0.3758314503098805,1.134001134001134,0.1
1122,2024-10-23,563.69,0.1013004791238877,660.0,5.1,4.471,0.42038772549298753,1.1708563217371248,0.1
1123,2024-10-24,567.78,0.0985626283367556,660.0,5.3,4.471,0.4167918873660623,1.1624220648842862,0.1
1125,2024-10-28,578.16,0.0876112251882272,660.0,6.96,4.471,0.4423488139941146,1.1415525114155252,0.09
1126,2024-10-29,593.28,0.0848733744010951,660.0,8.32,4.471,0.41552449093705,1.1124595469255665,0.08
1120,2024-10-21,575.16,0.1067761806981519,660.0,5.69,4.471,0.3830345979898796,1.1475067807218862,0.11
1114,2024-10-11,589.95,0.1341546885694729,660.0,10.45,4.471,0.3705158907477617,1.1187388761759471,0.13
1157,2024-11-22,559.14,0.0191649555099247,665.0,0.05,4.471,0.4708193193765376,1.189326465643667,0.02
1152,2024-11-12,584.82,0.0465434633812457,665.0,0.65,4.471,0.3279026777700777,1.1371020142949966,0.05
1156,2024-11-18,554.4,0.0301163586584531,665.0,0.09,4.471,0.41735903896147325,1.1994949494949496,0.03
1155,2024-11-15,554.08,0.0383299110198494,665.0,0.14,4.471,0.3904095711561865,1.2001876985272883,0.04
1154,2024-11-14,577.16,0.0410677618069815,665.0,0.35,4.471,0.34241553434100214,1.152193499202994,0.04
1153,2024-11-13,580.0,0.0438056125941136,665.0,0.4,4.471,0.32822593455910015,1.146551724137931,0.04
1150,2024-11-07,591.7,0.0602327173169062,665.0,1.05,4.471,0.2912714624417528,1.1238803447693086,0.06
1149,2024-11-06,572.05,0.0629705681040383,665.0,0.4,4.471,0.29603157378145784,1.162485796696093,0.06
1145,2024-10-31,567.58,0.0793976728268309,665.0,1.53,4.471,0.35118217933818313,1.1716410021494768,0.08
1146,2024-11-01,567.16,0.0766598220396988,665.0,1.15,4.471,0.33834804200846696,1.172508639537344,0.08
1151,2024-11-11,583.17,0.0492813141683778,665.0,0.6,4.471,0.3196745359457521,1.1403192894010323,0.05
1148,2024-11-05,572.43,0.0657084188911704,665.0,0.8,4.471,0.3249087308251387,1.1617140960466783,0.07
1147,2024-11-04,560.68,0.0684462696783025,665.0,0.66,4.471,0.34323375503297676,1.1860597845473355,0.07
1186,2024-11-22,559.14,0.0191649555099247,670.0,0.02,4.471,0.44727579897212966,1.198268769896627,0.02
1185,2024-11-21,563.09,0.0219028062970568,670.0,0.05,4.471,0.44082927964332885,1.1898630769503986,0.02
1184,2024-11-20,565.52,0.0246406570841889,670.0,0.1,4.471,0.43857154492855066,1.1847503182911303,0.02
1183,2024-11-19,561.09,0.027378507871321,670.0,0.08,4.471,0.4221260289180857,1.1941043326382577,0.03
1182,2024-11-18,554.4,0.0301163586584531,670.0,0.1,4.471,0.4377465484745943,1.2085137085137085,0.03
1181,2024-11-15,554.08,0.0383299110198494,670.0,0.15,4.471,0.40783895315646124,1.2092116661853882,0.04
1180,2024-11-14,577.16,0.0410677618069815,670.0,0.31,4.471,0.35111897377580065,1.160856608219558,0.04
1179,2024-11-13,580.0,0.0438056125941136,670.0,0.33,4.471,0.3331112541576756,1.1551724137931034,0.04
1177,2024-11-11,583.17,0.0492813141683778,670.0,0.5,4.471,0.32429086718263905,1.1488931186446492,0.05
1176,2024-11-08,589.34,0.0574948665297741,670.0,0.59,4.471,0.2882179391628857,1.1368649675908642,0.06
1175,2024-11-07,591.7,0.0602327173169062,670.0,0.96,4.471,0.3005193244475058,1.132330572925469,0.06
1174,2024-11-06,572.05,0.0629705681040383,670.0,0.51,4.471,0.320739804286417,1.1712262914080938,0.06
1173,2024-11-05,572.43,0.0657084188911704,670.0,0.58,4.471,0.31946182658706795,1.1704487884981571,0.07
1172,2024-11-04,560.68,0.0684462696783025,670.0,0.57,4.471,0.3470203614508777,1.194977527288293,0.07
1178,2024-11-12,584.82,0.0465434633812457,670.0,0.55,4.471,0.33351620924765457,1.1456516535002221,0.05
1170,2024-10-31,567.58,0.0793976728268309,670.0,1.14,4.471,0.34288802749554215,1.1804503329927059,0.08
1171,2024-11-01,567.16,0.0766598220396988,670.0,1.16,4.471,0.35167319542380443,1.1813244939699556,0.08
1158,2024-10-11,589.95,0.1341546885694729,670.0,8.42,4.471,0.3669963576699974,1.135689465208916,0.13
1159,2024-10-14,590.42,0.1259411362080766,670.0,9.65,4.471,0.3982604078236157,1.134785406998408,0.13
1160,2024-10-16,576.79,0.1204654346338124,670.0,6.23,4.471,0.39191580620407707,1.1616012760276704,0.12
1161,2024-10-18,576.47,0.1149897330595482,670.0,5.6,4.471,0.3891406058124795,1.1622460839245754,0.11
1163,2024-10-22,582.01,0.1040383299110198,670.0,5.75,4.471,0.39418902293241154,1.1511829693647875,0.1
1162,2024-10-21,575.16,0.1067761806981519,670.0,4.57,4.471,0.3844748654492211,1.1648932470964601,0.11
1165,2024-10-24,567.78,0.0985626283367556,670.0,4.25,4.471,0.41740748956123025,1.180034520412836,0.1
1166,2024-10-25,573.25,0.0958247775496235,670.0,4.86,4.471,0.4209844104631914,1.1687745311818578,0.1
1167,2024-10-28,578.16,0.0876112251882272,670.0,5.75,4.471,0.4456588771072394,1.1588487615884877,0.09
1168,2024-10-29,593.28,0.0848733744010951,670.0,7.9,4.471,0.4418474856842316,1.1293149946062568,0.08
1169,2024-10-30,591.8,0.082135523613963,670.0,9.65,4.471,0.4918086521454279,1.1321392362284557,0.08
1164,2024-10-23,563.69,0.1013004791238877,670.0,4.28,4.471,0.4260066337794495,1.1885965690361722,0.1
1208,2024-11-12,584.82,0.0465434633812457,680.0,0.4,4.471,0.3449885533647572,1.1627509319106732,0.05
1204,2024-11-06,572.05,0.0629705681040383,680.0,0.35,4.471,0.32610728363287694,1.188707280832095,0.06
1205,2024-11-07,591.7,0.0602327173169062,680.0,0.65,4.471,0.3058753721240031,1.1492310292377894,0.06
1206,2024-11-08,589.34,0.0574948665297741,680.0,0.43,4.471,0.29923174583501594,1.153833101435504,0.06
1207,2024-11-11,583.17,0.0492813141683778,680.0,0.39,4.471,0.3391305879391133,1.1660407771318828,0.05
1209,2024-11-13,580.0,0.0438056125941136,680.0,0.26,4.471,0.3495376711539793,1.1724137931034482,0.04
1216,2024-11-22,559.14,0.0191649555099247,680.0,0.03,4.471,0.4986275426602079,1.216153378402547,0.02
1211,2024-11-15,554.08,0.0383299110198494,680.0,0.14,4.471,0.4317830426492328,1.2272596015015882,0.04
1212,2024-11-18,554.4,0.0301163586584531,680.0,0.06,4.471,0.4422537249374963,1.2265512265512266,0.03
1213,2024-11-19,561.09,0.027378507871321,680.0,0.06,4.471,0.43919819539861515,1.2119267853642017,0.03
1214,2024-11-20,565.52,0.0246406570841889,680.0,0.07,4.471,0.45344573827760104,1.2024331588626398,0.02
1215,2024-11-21,563.09,0.0219028062970568,680.0,0.03,4.471,0.4507328225814631,1.2076222273526434,0.02
1203,2024-11-05,572.43,0.0657084188911704,680.0,0.47,4.471,0.332748926713914,1.1879181734011146,0.07
1210,2024-11-14,577.16,0.0410677618069815,680.0,0.24,4.471,0.3668713362583484,1.1781828262526857,0.04
1202,2024-11-04,560.68,0.0684462696783025,680.0,0.48,4.471,0.3609711047055866,1.2128130127702077,0.07
1192,2024-10-18,576.47,0.1149897330595482,680.0,4.9,4.471,0.39892929456957094,1.1795930404010615,0.11
1200,2024-10-31,567.58,0.0793976728268309,680.0,0.86,4.471,0.34852771972012686,1.198068994679164,0.08
1187,2024-10-11,589.95,0.1341546885694729,680.0,7.52,4.471,0.37807420163564776,1.1526400542418849,0.13
1201,2024-11-01,567.16,0.0766598220396988,680.0,0.7,4.471,0.3434639605978495,1.1989562028351788,0.08
1189,2024-10-15,586.27,0.1232032854209445,680.0,6.1,4.471,0.3800676891732411,1.1598751428522696,0.12
1190,2024-10-16,576.79,0.1204654346338124,680.0,5.03,4.471,0.3913716201785519,1.1789386085056954,0.12
1191,2024-10-17,576.93,0.1177275838466803,680.0,5.35,4.471,0.4030254454059781,1.1786525228363927,0.12
1193,2024-10-21,575.16,0.1067761806981519,680.0,3.7,4.471,0.3872138979678719,1.182279713471034,0.11
1188,2024-10-14,590.42,0.1259411362080766,680.0,7.75,4.471,0.39347875425196305,1.15172250262525,0.13
1195,2024-10-24,567.78,0.0985626283367556,680.0,3.4,4.471,0.41834063960765394,1.197646975941386,0.1
1196,2024-10-25,573.25,0.0958247775496235,680.0,4.4,4.471,0.43613589050524093,1.1862189271696468,0.1
1197,2024-10-28,578.16,0.0876112251882272,680.0,4.7,4.471,0.44782104587842186,1.1761450117614503,0.09
1198,2024-10-29,593.28,0.0848733744010951,680.0,6.01,4.471,0.43257642401822344,1.1461704422869472,0.08
1199,2024-10-30,591.8,0.082135523613963,680.0,7.81,4.471,0.4873216523369503,1.1490368367691788,0.08
1194,2024-10-22,582.01,0.1040383299110198,680.0,4.86,4.471,0.4009082126542512,1.1683648047284412,0.1
1231,2024-11-01,567.16,0.0766598220396988,690.0,0.67,4.471,0.36355066908116795,1.2165879117004021,0.08
1232,2024-11-04,560.68,0.0684462696783025,690.0,0.34,4.471,0.3647463274884258,1.2306484982521226,0.07
1233,2024-11-05,572.43,0.0657084188911704,690.0,0.36,4.471,0.34224506198815424,1.2053875583040723,0.07
1234,2024-11-06,572.05,0.0629705681040383,690.0,0.21,4.471,0.32544008556823506,1.2061882702560967,0.06
1235,2024-11-07,591.7,0.0602327173169062,690.0,0.49,4.471,0.3166973979937411,1.1661314855501097,0.06
1240,2024-11-15,554.08,0.0383299110198494,690.0,0.11,4.471,0.44579092189261754,1.245307536817788,0.04
1237,2024-11-12,584.82,0.0465434633812457,690.0,0.64,4.471,0.40250337095863686,1.1798502103211244,0.05
1238,2024-11-13,580.0,0.0438056125941136,690.0,0.22,4.471,0.36830759471756935,1.1896551724137931,0.04
1243,2024-11-21,563.09,0.0219028062970568,690.0,0.06,4.471,0.5164168627797042,1.225381377754888,0.02
1242,2024-11-19,561.09,0.027378507871321,690.0,0.04,4.471,0.4498785521497837,1.2297492380901458,0.03
1236,2024-11-08,589.34,0.0574948665297741,690.0,0.33,4.471,0.31180869619690066,1.1708012352801438,0.06
1230,2024-10-31,567.58,0.0793976728268309,690.0,0.79,4.471,0.36599614506319494,1.2156876563656225,0.08
1241,2024-11-18,554.4,0.0301163586584531,690.0,0.04,4.471,0.451498082824043,1.2445887445887447,0.03
1228,2024-10-29,593.28,0.0848733744010951,690.0,4.85,4.471,0.43363507780590993,1.1630258899676376,0.08
1229,2024-10-30,591.8,0.082135523613963,690.0,6.05,4.471,0.47775829208430065,1.165934437309902,0.08
1217,2024-10-14,590.42,0.1259411362080766,690.0,6.6,4.471,0.39770443299164826,1.1686595982520918,0.13
1218,2024-10-15,586.27,0.1232032854209445,690.0,5.5,4.471,0.3924897954564575,1.1769321302471558,0.12
1219,2024-10-16,576.79,0.1204654346338124,690.0,4.1,4.471,0.3925213541842322,1.1962759409837203,0.12
1220,2024-10-17,576.93,0.1177275838466803,690.0,4.3,4.471,0.40203548856158144,1.195985648172222,0.12
1221,2024-10-18,576.47,0.1149897330595482,690.0,3.8,4.471,0.39499888915590436,1.1969399968775478,0.11
1239,2024-11-14,577.16,0.0410677618069815,690.0,0.15,4.471,0.37119882999337406,1.1955090442858134,0.04
1223,2024-10-22,582.01,0.1040383299110198,690.0,4.12,4.471,0.40764531227839224,1.1855466400920947,0.1
1222,2024-10-21,575.16,0.1067761806981519,690.0,3.05,4.471,0.3918868440475137,1.1996661798456083,0.11
1224,2024-10-23,563.69,0.1013004791238877,690.0,2.68,4.471,0.4246798714913891,1.224077063634267,0.1
1225,2024-10-24,567.78,0.0985626283367556,690.0,2.73,4.471,0.4200883088804236,1.2152594314699356,0.1
1226,2024-10-25,573.25,0.0958247775496235,690.0,3.68,4.471,0.4410028877731873,1.2036633231574356,0.1
1227,2024-10-28,578.16,0.0876112251882272,690.0,3.9,4.471,0.4521506704489879,1.1934412619344126,0.09
1261,2024-11-05,572.43,0.0657084188911704,700.0,0.32,4.471,0.35850232699332035,1.2228569432070298,0.07
1263,2024-11-07,591.7,0.0602327173169062,700.0,0.37,4.471,0.32682773151427197,1.1830319418624302,0.06
1264,2024-11-08,589.34,0.0574948665297741,700.0,0.25,4.471,0.3228889791340213,1.1877693691247837,0.06
1265,2024-11-11,583.17,0.0492813141683778,700.0,0.22,4.471,0.3619325050035655,1.20033609410635,0.05
1266,2024-11-12,584.82,0.0465434633812457,700.0,0.24,4.471,0.3718676232998869,1.1969494887315755,0.05
1267,2024-11-13,580.0,0.0438056125941136,700.0,0.15,4.471,0.3755696099749399,1.206896551724138,0.04
1270,2024-11-18,554.4,0.0301163586584531,700.0,0.03,4.471,0.4652507753814253,1.2626262626262628,0.03
1269,2024-11-15,554.08,0.0383299110198494,700.0,0.09,4.471,0.46099085941244683,1.2633554721339877,0.04
1260,2024-11-04,560.68,0.0684462696783025,700.0,0.29,4.471,0.3778461945782157,1.2484839837340374,0.07
1271,2024-11-19,561.09,0.027378507871321,700.0,0.03,4.471,0.46496998554497304,1.24757169081609,0.03
1272,2024-11-20,565.52,0.0246406570841889,700.0,0.03,4.471,0.4742761523406801,1.2377988400056585,0.02
1273,2024-11-21,563.09,0.0219028062970568,700.0,0.02,4.471,0.49417033237320607,1.2431405281571328,0.02
1274,2024-11-22,559.14,0.0191649555099247,700.0,0.01,4.471,0.5137085756112737,1.2519225954143864,0.02
1268,2024-11-14,577.16,0.0410677618069815,700.0,0.23,4.471,0.41958949172743354,1.2128352623189411,0.04
1259,2024-11-01,567.16,0.0766598220396988,700.0,0.42,4.471,0.35851987444911715,1.2342196205656253,0.08
1262,2024-11-06,572.05,0.0629705681040383,700.0,0.23,4.471,0.35121178101569056,1.223669259680098,0.06
1257,2024-10-30,591.8,0.082135523613963,700.0,5.3,4.471,0.4879085213871174,1.1828320378506254,0.08
1244,2024-10-11,589.95,0.1341546885694729,700.0,4.83,4.471,0.37316667174878965,1.1865412323078226,0.13
1258,2024-10-31,567.58,0.0793976728268309,700.0,0.61,4.471,0.3718677349730352,1.2333063180520807,0.08
1246,2024-10-15,586.27,0.1232032854209445,700.0,4.5,4.471,0.39314519811369886,1.193989117642042,0.12
1247,2024-10-16,576.79,0.1204654346338124,700.0,3.39,4.471,0.39542926635810727,1.2136132734617453,0.12
1248,2024-10-17,576.93,0.1177275838466803,700.0,3.25,4.471,0.3956084473820651,1.2133187735080513,0.12
1249,2024-10-18,576.47,0.1149897330595482,700.0,2.97,4.471,0.3930424335205525,1.214286953354034,0.11
1250,2024-10-21,575.16,0.1067761806981519,700.0,2.34,4.471,0.3900127269776513,1.2170526462201823,0.11
1245,2024-10-14,590.42,0.1259411362080766,700.0,5.42,4.471,0.3975383782595742,1.1855966938789337,0.13
1252,2024-10-23,563.69,0.1013004791238877,700.0,2.12,4.471,0.42489890676289593,1.2418173109333144,0.1
1253,2024-10-24,567.78,0.0985626283367556,700.0,2.05,4.471,0.4160297648887635,1.2328718869984854,0.1
1254,2024-10-25,573.25,0.0958247775496235,700.0,2.6,4.471,0.4283310382024073,1.2211077191452246,0.1
1255,2024-10-28,578.16,0.0876112251882272,700.0,2.97,4.471,0.44697920330604685,1.2107375121073751,0.09
1256,2024-10-29,593.28,0.0848733744010951,700.0,4.15,4.471,0.4423119790814755,1.179881337648328,0.08
1251,2024-10-22,582.01,0.1040383299110198,700.0,3.2,4.471,0.4049959141493251,1.2027284754557481,0.1
1289,2024-11-05,572.43,0.0657084188911704,710.0,0.23,4.471,0.3634752523936297,1.2403263281099874,0.07
1290,2024-11-06,572.05,0.0629705681040383,710.0,0.17,4.471,0.3584470589428819,1.2411502491040993,0.06
1298,2024-11-22,559.14,0.0191649555099247,710.0,0.02,4.471,0.5754172572578804,1.269807203920306,0.02
1291,2024-11-07,591.7,0.0602327173169062,710.0,0.32,4.471,0.34281425916430364,1.1999323981747507,0.06
1292,2024-11-08,589.34,0.0574948665297741,710.0,0.24,4.471,0.34381777982877015,1.2047375029694234,0.06
1294,2024-11-12,584.82,0.0465434633812457,710.0,0.36,4.471,0.4201697966484261,1.2140487671420266,0.05
1297,2024-11-21,563.09,0.0219028062970568,710.0,0.02,4.471,0.523286453836719,1.2608996785593776,0.02
1295,2024-11-13,580.0,0.0438056125941136,710.0,0.14,4.471,0.39687612720995086,1.2241379310344827,0.04
1296,2024-11-18,554.4,0.0301163586584531,710.0,0.03,4.471,0.49070925855829783,1.2806637806637806,0.03
1288,2024-11-04,560.68,0.0684462696783025,710.0,0.26,4.471,0.3927849933084771,1.266319469215952,0.07
1293,2024-11-11,583.17,0.0492813141683778,710.0,0.15,4.471,0.36777419286969537,1.2174837525935833,0.05
1287,2024-11-01,567.16,0.0766598220396988,710.0,0.42,4.471,0.3789726610280433,1.2518513294308484,0.08
1282,2024-10-25,573.25,0.0958247775496235,710.0,2.01,4.471,0.4266755029545454,1.2385521151330134,0.1
1285,2024-10-30,591.8,0.082135523613963,710.0,3.8,4.471,0.4713395090754183,1.1997296383913485,0.08
1286,2024-10-31,567.58,0.0793976728268309,710.0,0.38,4.471,0.36577897464586,1.250924979738539,0.08
1275,2024-10-16,576.79,0.1204654346338124,710.0,2.71,4.471,0.3952939794594138,1.2309506059397701,0.12
1276,2024-10-17,576.93,0.1177275838466803,710.0,2.75,4.471,0.4010211852905765,1.2306518988438806,0.12
1277,2024-10-18,576.47,0.1149897330595482,710.0,2.46,4.471,0.39699601239292653,1.2316339098305202,0.11
1278,2024-10-21,575.16,0.1067761806981519,710.0,2.05,4.471,0.39994681314642455,1.2344391125947562,0.11
1280,2024-10-23,563.69,0.1013004791238877,710.0,2.25,4.471,0.4521470778951423,1.2595575582323617,0.1
1281,2024-10-24,567.78,0.0985626283367556,710.0,1.77,4.471,0.4248019737374019,1.250484342527035,0.1
1283,2024-10-28,578.16,0.0876112251882272,710.0,2.33,4.471,0.44619663916615115,1.2280337622803377,0.09
1279,2024-10-22,582.01,0.1040383299110198,710.0,2.52,4.471,0.40461189821102356,1.2199103108194018,0.1
1284,2024-10-29,593.28,0.0848733744010951,710.0,3.4,4.471,0.44550862810670205,1.1967367853290185,0.08
1317,2024-11-21,563.09,0.0219028062970568,720.0,0.01,4.471,0.5211879592897746,1.2786588289616223,0.02
1316,2024-11-20,565.52,0.0246406570841889,720.0,0.04,4.471,0.544857093277547,1.2731645211486773,0.02
1315,2024-11-18,554.4,0.0301163586584531,720.0,0.02,4.471,0.49756025853638136,1.2987012987012987,0.03
1314,2024-11-14,577.16,0.0410677618069815,720.0,0.07,4.471,0.41061277775517474,1.2474876983851966,0.04
1313,2024-11-13,580.0,0.0438056125941136,720.0,0.1,4.471,0.40475663990178606,1.2413793103448276,0.04
1312,2024-11-12,584.82,0.0465434633812457,720.0,0.2,4.471,0.4117200745823443,1.2311480455524775,0.05
1311,2024-11-08,589.34,0.0574948665297741,720.0,0.15,4.471,0.3447310564936135,1.221705636814063,0.06
1309,2024-11-06,572.05,0.0629705681040383,720.0,0.18,4.471,0.38133401758294594,1.2586312385281009,0.06
1308,2024-11-05,572.43,0.0657084188911704,720.0,0.18,4.471,0.3721594249526993,1.257795713012945,0.07
1310,2024-11-07,591.7,0.0602327173169062,720.0,0.23,4.471,0.3490717686423458,1.216832854487071,0.06
1305,2024-10-31,567.58,0.0793976728268309,720.0,0.3,4.471,0.3728345940140156,1.2685436414249973,0.08
1306,2024-11-01,567.16,0.0766598220396988,720.0,0.39,4.471,0.394750944302646,1.2694830382960718,0.08
1299,2024-10-11,589.95,0.1341546885694729,720.0,3.39,4.471,0.379792602491531,1.2204424103737603,0.13
1300,2024-10-14,590.42,0.1259411362080766,720.0,3.56,4.471,0.3960663797611895,1.2194708851326175,0.13
1307,2024-11-04,560.68,0.0684462696783025,720.0,0.19,4.471,0.39674341520997547,1.284154954697867,0.07
1302,2024-10-18,576.47,0.1149897330595482,720.0,2.31,4.471,0.411746514401413,1.2489808663070063,0.11
1303,2024-10-29,593.28,0.0848733744010951,720.0,2.7,4.471,0.4455654899983468,1.2135922330097089,0.08
1304,2024-10-30,591.8,0.082135523613963,720.0,3.3,4.471,0.4803352943543775,1.2166272389320718,0.08
1301,2024-10-17,576.93,0.1177275838466803,720.0,2.17,4.471,0.4001248170155212,1.24798502417971,0.12
1328,2024-10-29,593.28,0.0848733744010951,730.0,2.13,4.471,0.4455175679460342,1.2304476806903992,0.08
1335,2024-11-18,554.4,0.0301163586584531,730.0,0.02,4.471,0.5213441927544783,1.3167388167388168,0.03
1334,2024-11-07,591.7,0.0602327173169062,730.0,0.2,4.471,0.36362242231430436,1.2337333107993915,0.06
1333,2024-11-06,572.05,0.0629705681040383,730.0,0.12,4.471,0.3825332468299447,1.2761122279521022,0.06
1332,2024-11-04,560.68,0.0684462696783025,730.0,0.21,4.471,0.42091596142881177,1.3019904401797817,0.07
1331,2024-11-01,567.16,0.0766598220396988,730.0,0.23,4.471,0.38597345453396376,1.287114747161295,0.08
1330,2024-10-31,567.58,0.0793976728268309,730.0,0.26,4.471,0.38409842740195954,1.2861623031114555,0.08
1329,2024-10-30,591.8,0.082135523613963,730.0,2.54,4.471,0.4755662310285593,1.233524839472795,0.08
1336,2024-11-21,563.09,0.0219028062970568,730.0,0.01,4.471,0.5478957047511863,1.2964179793638673,0.02
1327,2024-10-28,578.16,0.0876112251882272,730.0,1.34,4.471,0.44069909751280595,1.2626262626262628,0.09
1325,2024-10-24,567.78,0.0985626283367556,730.0,1.17,4.471,0.43141406547421607,1.2857092535841348,0.1
1324,2024-10-23,563.69,0.1013004791238877,730.0,1.16,4.471,0.4352254370402187,1.2950380528304564,0.1
1323,2024-10-22,582.01,0.1040383299110198,730.0,1.39,4.471,0.3963171073444154,1.2542739815467088,0.1
1322,2024-10-21,575.16,0.1067761806981519,730.0,1.23,4.471,0.39923424525000745,1.2692120453439044,0.11
1321,2024-10-18,576.47,0.1149897330595482,730.0,1.58,4.471,0.3994601497734914,1.2663278227834927,0.11
1320,2024-10-17,576.93,0.1177275838466803,730.0,1.76,4.471,0.4019274691346479,1.2653181495155392,0.12
1319,2024-10-16,576.79,0.1204654346338124,730.0,1.93,4.471,0.40496873191921035,1.26562527089582,0.12
1318,2024-10-14,590.42,0.1259411362080766,730.0,2.97,4.471,0.39880769847034025,1.2364079807594595,0.13
1326,2024-10-25,573.25,0.0958247775496235,730.0,1.34,4.471,0.433929348991979,1.2734409071085913,0.1
1351,2024-11-06,572.05,0.0629705681040383,740.0,0.11,4.471,0.3974446820842793,1.2935932173761036,0.06
1352,2024-11-07,591.7,0.0602327173169062,740.0,0.16,4.471,0.37363399021006954,1.2506337671117118,0.06
1353,2024-11-11,583.17,0.0492813141683778,740.0,0.08,4.471,0.40511924399755295,1.268926728055284,0.05
1354,2024-11-12,584.82,0.0465434633812457,740.0,0.17,4.471,0.4493738365960335,1.2653466023733797,0.05
